Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG53,OUT027,127656.50916566967
FDO27,OUT019,84754.67873762357
NCF54,OUT018,164138.94813937062
FDC20,OUT027,44762.840417684216
FDU10,OUT046,33232.16411878956
DRA24,OUT018,156567.06233518725
FDA02,OUT010,134206.20798696205
FDG10,OUT017,54496.48935660791
FDW39,OUT010,166024.4662220553
FDP04,OUT019,52824.43647781315
NCM55,OUT013,169903.67239619227
FDG47,OUT045,246808.21836000463
NCU41,OUT017,183352.17788525982
NCK31,OUT017,49349.55634390901
FDZ46,OUT045,102805.18791537594
FDU13,OUT027,134743.97186845308
NCF19,OUT045,45750.70939670345
NCJ43,OUT013,157701.9920682734
NCJ05,OUT045,144871.0511304771
FDS04,OUT027,124964.54131087013
FDX28,OUT010,91754.25773101625
FDB41,OUT027,36513.37167161169
FDG53,OUT046,131902.6756400894
FDL15,OUT010,141851.5810042155
FDQ08,OUT049,55543.32438641812
DRN36,OUT013,85738.27953335155
FDI46,OUT013,234360.15150360254
FDG16,OUT027,196825.6614230399
FDV32,OUT013,52880.70695244279
FDF44,OUT010,122391.70204849393
FDK04,OUT018,54216.192487450346
NCA41,OUT013,177569.663945242
FDD51,OUT017,41998.878663668824
NCZ53,OUT045,178087.0283418129
FDP01,OUT027,137247.6386036153
FDY25,OUT049,170331.9446069658
FDB17,OUT018,172005.76763129595
NCV54,OUT018,114186.73968754681
FDJ32,OUT017,60226.079718671
FDA37,OUT049,116240.1851105758
FDG35,OUT035,163659.69747372635
NCM05,OUT018,254430.3493401905
FDG45,OUT046,199801.37018651832
FDH28,OUT013,30596.18381672429
NCE18,OUT049,234493.78997027624
FDH38,OUT045,110499.50480868768
FDR56,OUT013,182413.06600761358
FDH17,OUT027,84312.83936030747
FDD39,OUT049,205609.50014779152
FDB41,OUT049,42879.89406585992
NCR53,OUT046,210731.98103046758
FDX46,OUT017,55279.08624509635
FDV28,OUT049,31310.16244370169
FDA08,OUT018,158236.47206491718
FDH45,OUT017,40532.037717985644
NCS38,OUT010,104835.14516339137
FDD40,OUT010,180633.75210924182
DRM59,OUT035,145373.87608970076
NCJ43,OUT018,167526.61319165464
NCN29,OUT013,40931.87404041288
NCC19,OUT045,181083.67907148568
FDR56,OUT035,186816.35508289307
FDZ43,OUT049,228395.60146175264
FDJ32,OUT010,55567.946362440714
DRH03,OUT017,88235.69151941137
NCZ54,OUT035,155186.60382823524
FDE26,OUT017,139146.13004193807
FDS03,OUT045,59075.83258359433
DRZ24,OUT019,106170.00947170382
FDO48,OUT027,202775.13363303232
FDW39,OUT049,164248.55963647563
NCK05,OUT049,57066.20885103531
NCK30,OUT017,242848.82964451914
FDT27,OUT018,224544.71486802396
FDS08,OUT019,161322.24660939781
NCJ19,OUT049,50856.76782580577
FDC58,OUT045,39295.99210804991
DRE37,OUT013,172656.32308173244
FDW02,OUT035,120245.77828726041
FDJ02,OUT010,137932.6858455072
FDX09,OUT045,167223.0063928669
FDT31,OUT010,175369.60842227697
FDI24,OUT049,167011.92875488312
FDY09,OUT045,166170.03838276907
FDV28,OUT045,32000.735691417078
DRM47,OUT049,180410.42203188746
FDT52,OUT019,226757.58508274582
FDI48,OUT018,51196.84395527095
FDY55,OUT017,244996.55128950873
FDU48,OUT013,118532.95934653998
FDN25,OUT045,51138.53600746238
FDP20,OUT049,118559.64382674327
FDJ15,OUT013,170049.24260396263
FDD04,OUT018,134231.3626605096
FDY58,OUT045,217542.99112475466
FDR37,OUT018,175200.10644576882
FDF44,OUT013,116761.22962174095
FDD32,OUT045,77112.04145733685
FDR57,OUT017,149105.5399670649
DRG39,OUT027,44422.93135733189
FDX15,OUT017,151743.18673494464
DRN37,OUT045,156417.4687017831
FDW40,OUT027,127539.48411980942
FDB32,OUT049,86769.95685405168
FDM40,OUT018,137186.96172568618
FDE39,OUT027,107752.71615152269
DRH49,OUT017,78570.58905597546
FDT46,OUT049,44673.94736146984
NCF06,OUT035,244873.75621362802
FDP07,OUT017,187293.89970951766
FDC04,OUT013,222453.37236605893
FDZ32,OUT017,98812.3089591288
FDD50,OUT045,160379.28242004043
FDU56,OUT017,176523.22100717333
FDV34,OUT017,68770.76837409133
NCY41,OUT013,28295.94552272646
NCK18,OUT046,154789.28850614486
DRH25,OUT049,47302.60879164616
FDT57,OUT046,224087.26562503222
FDV56,OUT018,102257.69312786547
FDV12,OUT045,91038.56579893944
FDN52,OUT017,84525.11999339715
FDX38,OUT035,45153.24133912863
FDE47,OUT018,117264.16191505102
NCO07,OUT013,194839.84165581485
FDV09,OUT027,135815.29162855283
FDZ23,OUT019,168278.58308625192
DRH51,OUT018,84503.2524642801
NCY54,OUT045,162352.80183652017
DRG49,OUT013,228027.54843462558
NCC19,OUT049,181250.09997181964
NCV53,OUT045,228423.723682343
FDZ47,OUT019,87930.02154307622
NCO26,OUT018,109435.87480328865
NCP02,OUT045,56463.06198420311
NCW30,OUT018,248001.25648074318
NCN55,OUT046,226968.21264403797
FDB20,OUT010,68383.49714110307
DRL11,OUT013,142796.04784871958
DRD60,OUT045,171656.96570962784
FDW14,OUT010,79747.30581014686
FDL27,OUT010,58913.12955352894
FDU09,OUT018,53307.82283890764
DRH36,OUT027,63774.298438603786
FDP34,OUT027,141623.77509399957
FDE04,OUT017,170189.4311060079
FDZ57,OUT027,116676.64734627027
FDF02,OUT010,95609.01059042476
FDG28,OUT045,232381.10649580363
NCI31,OUT046,30136.706877762274
FDT43,OUT013,42116.75773098315
FDU20,OUT046,112391.22440567722
FDD53,OUT013,34110.566479725254
FDW15,OUT045,140585.8334595356
NCT53,OUT045,153580.9266860291
NCG55,OUT027,101791.71428681353
FDD48,OUT035,108295.93667587456
FDG47,OUT049,248787.33065434097
FDI21,OUT017,60557.715778053396
FDT27,OUT017,223768.62806669797
DRO35,OUT013,104604.17017733204
FDD33,OUT017,222719.61622389368
FDC04,OUT035,230959.0690025158
FDY34,OUT013,149669.68692202144
DRJ49,OUT049,119413.26718584354
FDE05,OUT049,134473.90517386777
FDU31,OUT017,208876.82004529037
NCN19,OUT027,172043.70405462885
FDK56,OUT027,169324.68009861762
FDK58,OUT017,98441.7769465675
NCJ42,OUT035,96894.15432561871
FDZ34,OUT027,175906.82027337022
FDA52,OUT018,167966.3716615486
NCR29,OUT013,46234.02595438934
FDT48,OUT035,190123.10507874828
DRJ51,OUT019,210362.32449744668
NCS54,OUT046,166080.5437682216
FDV01,OUT035,146910.86340555485
DRG51,OUT027,148371.0164896563
NCG42,OUT013,118818.02738651373
FDA51,OUT049,107479.6112446104
FDV19,OUT010,148430.75777934067
NCT18,OUT045,172067.19566132012
NCS41,OUT045,174416.32750216662
FDO03,OUT046,214267.62840864153
FDL12,OUT010,54798.10027761548
FDY37,OUT010,133071.18624608908
FDI58,OUT049,85420.5210457305
FDT28,OUT018,142786.61692290808
NCC42,OUT010,128209.12162170297
FDO01,OUT017,123945.09334364028
FDJ02,OUT013,133065.19322016297
FDQ04,OUT018,40493.59472955057
DRL47,OUT013,113105.82551355222
FDZ32,OUT035,100940.98148218614
FDC35,OUT035,197068.55834718677
FDX14,OUT045,68093.97241774267
FDZ35,OUT013,92344.89844967298
FDL14,OUT013,141477.75805532877
FDO04,OUT049,49812.73473800149
DRK11,OUT017,143387.31078749715
FDB44,OUT018,201713.56189358167
FDZ50,OUT049,173432.61458988354
FDI12,OUT027,77068.93343687119
FDU43,OUT017,226375.7844097853
FDD58,OUT010,89623.64705407726
FDB27,OUT017,186430.68133996046
FDB04,OUT018,82393.18075335228
NCO17,OUT013,106397.80192180209
FDL12,OUT017,55449.704628655425
DRJ13,OUT049,150530.45334021907
FDD57,OUT045,90821.64668197998
FDW19,OUT035,104928.39693547218
DRD27,OUT018,96165.73929987052
FDH27,OUT027,130873.44681218527
NCW30,OUT027,240490.2133799282
FDR40,OUT018,76659.65233769157
FDG05,OUT013,142594.38515088422
NCY41,OUT019,25282.14357773656
FDI38,OUT018,197276.30548750446
FDR20,OUT046,37944.18321299279
FDE09,OUT017,104266.55124155541
FDN50,OUT019,82128.36264527927
DRF27,OUT045,143541.91630069335
DRF51,OUT013,29129.262408091006
NCO02,OUT019,56245.562403629614
FDB51,OUT027,51661.33603766814
FDJ50,OUT013,43582.46818457126
FDN52,OUT013,74427.31466687986
FDX14,OUT013,66217.78990059618
FDT27,OUT019,216593.28916921324
FDV10,OUT013,32335.640954936287
FDU33,OUT046,39380.19594239734
FDU58,OUT046,174040.86411982632
NCP42,OUT027,178335.44476455444
FDL51,OUT027,196214.9335688375
DRH15,OUT027,35782.89551794756
FDU16,OUT017,81770.40398545626
FDW15,OUT017,142606.14799128572
FDQ44,OUT045,115031.53759196533
NCI06,OUT027,164232.54636612078
DRK23,OUT019,233121.54460359534
FDC28,OUT035,103718.46726504368
NCY17,OUT019,32491.704292334052
NCV05,OUT018,147058.79713947471
FDM34,OUT019,118120.22453220963
DRD60,OUT027,166900.9487844146
FDT38,OUT046,79002.28848762534
FDQ57,OUT018,138757.44624877765
FDE59,OUT027,26475.549182073326
NCM43,OUT046,152712.02125970632
DRI51,OUT049,160572.7010764097
NCG30,OUT017,119257.91686686677
NCK54,OUT035,108581.43607078986
FDQ16,OUT019,96208.66233345895
FDI36,OUT013,181215.455738434
FDX16,OUT027,134322.22343127575
FDA34,OUT046,162629.89781110382
FDJ48,OUT018,236977.86089140794
FDU47,OUT035,131186.43214935268
FDS39,OUT046,132999.85543744027
FDD11,OUT046,236760.77524673456
FDM16,OUT027,62620.26848324885
FDU56,OUT018,175104.9965581575
FDQ32,OUT017,116828.47323678175
DRK35,OUT013,30644.723142373987
FDA58,OUT049,220775.46791004113
DRG48,OUT019,128750.010753852
FDT59,OUT010,217299.34268509666
FDQ31,OUT019,77234.733333957
FDS51,OUT018,60784.80636401525
FDW32,OUT027,75362.91113536245
FDI15,OUT027,244762.60376127253
NCV30,OUT017,59579.286491672814
DRG25,OUT049,176154.10905261725
FDT02,OUT013,24860.299908456087
FDO33,OUT027,101352.78570404656
FDP38,OUT035,47803.0512993203
FDZ45,OUT035,187869.84144039295
NCA54,OUT027,164295.44505402743
FDU33,OUT017,43223.53880762794
FDN58,OUT017,223046.94732815083
FDI05,OUT045,70208.40045424641
FDM57,OUT019,70266.85567340134
NCS42,OUT027,77937.31341824899
FDB57,OUT045,209782.3634572816
FDC03,OUT045,185288.36095628422
FDZ58,OUT013,108205.96095607974
NCK29,OUT045,117060.32866960192
NCR53,OUT045,212841.22678959265
FDE26,OUT027,131250.19094427951
FDU52,OUT049,144705.98267835038
FDE41,OUT027,72276.04452834072
FDU38,OUT018,181565.11519201906
FDA52,OUT017,168333.8371172383
FDW46,OUT046,59158.713172784985
DRI59,OUT035,213706.50460472627
FDT38,OUT035,80394.8787269217
FDL33,OUT018,188242.201779912
FDQ01,OUT027,233844.43928537687
FDJ08,OUT046,179008.50903526501
FDQ47,OUT049,31493.39528850873
NCZ18,OUT013,233962.18470807688
FDE29,OUT017,57670.66612338025
FDF10,OUT027,132457.57793963756
FDC48,OUT049,76871.89609444993
FDY58,OUT013,211564.4003329064
NCX30,OUT010,232195.91429784242
FDV11,OUT013,161803.08091939508
FDT46,OUT046,43733.94592663072
DRD01,OUT019,44664.01167913119
FDQ11,OUT013,237916.5525722621
NCM41,OUT017,88346.03374198431
NCC55,OUT013,27914.765943779035
FDG45,OUT027,196897.0757132451
NCQ54,OUT049,157315.33340585354
FDM34,OUT045,122064.96706392663
FDD17,OUT019,218517.2432883631
FDN38,OUT027,231020.64326230742
FDB53,OUT018,141994.0095569015
NCL06,OUT035,249355.291240339
NCV18,OUT019,70470.59268096447
FDX25,OUT013,167193.16862336814
FDB39,OUT046,49370.95100386772
FDC33,OUT049,185575.08309081505
NCO14,OUT018,42719.02765704202
FDA58,OUT027,218930.85941976705
NCQ02,OUT017,177951.7282486932
NCR53,OUT017,216674.22923764336
FDN52,OUT046,80681.77693108121
FDG26,OUT046,241483.02634640003
FDE23,OUT027,37033.66217994719
DRI37,OUT013,49596.282402388315
DRH37,OUT018,158804.11908064235
FDO01,OUT035,121017.30939648407
FDK45,OUT049,105926.55496592258
FDP23,OUT049,204858.41706693094
FDM33,OUT035,209028.1107044243
FDD36,OUT017,114378.67590289557
FDL56,OUT017,81481.77955891853
FDT27,OUT010,221209.31324893964
FDG52,OUT017,42284.65934442814
NCL42,OUT035,231870.19602209586
DRJ24,OUT046,173947.7784901657
FDV38,OUT046,47080.56100369967
FDT35,OUT045,160264.3892755944
FDY51,OUT045,207255.2670423287
FDC37,OUT017,101012.80459020821
NCP43,OUT013,166452.79437467677
FDO33,OUT045,105341.81283179234
FDW04,OUT018,125190.31146038306
NCC31,OUT046,144458.96386764993
FDK22,OUT049,203692.6430615969
FDJ50,OUT017,52153.80434649717
FDV13,OUT017,85008.41909346382
DRL60,OUT017,144936.80220035766
FDW03,OUT017,99022.71838989425
FDY27,OUT035,168574.84338622645
FDB39,OUT027,44259.82956034109
FDU59,OUT045,153205.87670332167
FDZ57,OUT049,120622.8462635289
FDO21,OUT049,212066.1067489105
FDS43,OUT018,179470.99467363715
FDU28,OUT010,176647.8265583672
FDC51,OUT010,112150.47807520704
FDW16,OUT010,84155.11895943059
FDP32,OUT010,115765.42335573901
FDB60,OUT019,178178.410681611
NCQ30,OUT046,111203.58565924033
FDD26,OUT049,173665.60791240577
FDI44,OUT045,71945.06299764366
DRH23,OUT046,50194.45783125242
FDO44,OUT046,101582.41609287522
FDG04,OUT046,175393.0379555186
FDM32,OUT027,79734.27677818417
FDM09,OUT013,154818.318925371
FDZ47,OUT013,87428.04144664448
FDM40,OUT027,128988.4362566268
FDY48,OUT017,96942.17214588437
NCM30,OUT045,38787.1549573083
FDX36,OUT010,211541.36833752578
DRF03,OUT017,37393.823969392084
FDN51,OUT049,245154.63754532885
FDM57,OUT049,77879.0749249171
FDB35,OUT049,86662.99599170915
FDY13,OUT027,66746.1174064351
FDA37,OUT017,120097.58012889365
NCX53,OUT017,135684.49855493312
FDD59,OUT018,77470.54435546506
FDX10,OUT019,26662.68026877074
FDC03,OUT018,186939.90384234118
FDW43,OUT035,214909.95392768813
FDW10,OUT046,164875.60717516707
FDY14,OUT027,243269.54265662498
FDV43,OUT045,41296.894030905714
FDO40,OUT013,136668.14514341214
FDP46,OUT027,79344.20152139706
NCE43,OUT019,152633.0659581507
FDD05,OUT035,113575.85102897402
FDJ60,OUT010,154316.79422082883
DRE27,OUT018,91813.94483440489
FDO11,OUT035,238141.45945243948
DRG11,OUT027,94967.27014515673
FDK33,OUT010,201083.81134955335
DRM23,OUT045,160864.14425922482
FDJ02,OUT027,131896.72942733302
NCZ05,OUT045,97825.4335772451
NCL30,OUT013,113664.22327649925
FDZ19,OUT018,166614.85038649803
FDM45,OUT049,112579.97603324882
FDO36,OUT046,167091.46953795734
NCK31,OUT045,46661.406957864565
DRJ37,OUT045,144579.61183435764
FDP24,OUT018,115052.35516039692
FDF46,OUT013,102988.41255440784
FDX46,OUT019,47432.43869986646
NCL18,OUT045,183069.57572801644
FDJ26,OUT013,196100.54139739295
FDJ07,OUT045,107952.50684100394
FDY15,OUT013,141169.26331871998
DRG01,OUT045,69669.01503054462
FDF58,OUT045,60209.73795600265
FDZ14,OUT019,107442.81556424647
FDP31,OUT049,60011.95756711863
FDH45,OUT013,33677.99432971698
FDA09,OUT010,166167.98127907197
FDW31,OUT035,188515.43072368225
FDA57,OUT046,36176.07734182942
NCE55,OUT035,167548.74773310727
FDC17,OUT019,194191.4472030641
FDC59,OUT013,54810.87842543452
FDA22,OUT013,153313.11581841356
FDK52,OUT035,213647.03667975616
NCM26,OUT046,142539.73474111277
NCT53,OUT035,157729.9146702004
FDW45,OUT018,142583.19210262413
NCI18,OUT035,211413.91397977626
FDE38,OUT018,156899.14638185504
FDF08,OUT019,76662.08369973401
FDY58,OUT010,215096.1150713628
FDF58,OUT019,52090.148018114305
FDX39,OUT017,200498.6713970567
FDB44,OUT049,198606.55634047047
FDF28,OUT013,113459.292719461
FDE39,OUT013,104877.45372831497
FDT37,OUT018,241760.6396302382
FDZ45,OUT017,189938.9790336735
FDO40,OUT035,143074.93587762886
FDM57,OUT027,73926.66359469703
DRG36,OUT017,163984.25772980842
FDY36,OUT010,64328.81953728841
DRL60,OUT027,137139.33742050827
FDS25,OUT019,97305.82733851801
DRF49,OUT027,99342.897087506
FDP16,OUT045,232563.03309163722
FDS60,OUT049,170230.08425619412
FDU15,OUT027,28672.631237377198
FDK43,OUT046,117670.9341744977
FDN25,OUT046,52559.26661755431
FDE53,OUT049,97365.36634663427
FDB22,OUT013,141646.56038940078
FDE39,OUT017,114116.62256691983
FDX35,OUT035,215608.33350315024
NCG54,OUT049,159165.47094015023
FDH27,OUT035,138122.54706808375
NCK42,OUT013,198614.66435615465
FDS25,OUT049,101083.591795605
FDI10,OUT018,164883.53747764585
FDU35,OUT035,94881.6240517323
FDI04,OUT017,189986.63440185564
DRK23,OUT035,239265.38546606092
FDB53,OUT019,132888.00810945284
FDY02,OUT049,247003.23999793726
FDM60,OUT035,37516.44324264573
NCJ31,OUT010,224610.16581767847
DRP35,OUT017,120907.50676806972
NCQ30,OUT018,117158.68869347023
DRL11,OUT010,147186.34530992006
FDU01,OUT013,169474.88041770452
FDR39,OUT035,171507.70201948582
FDO08,OUT046,154758.89590892824
FDC02,OUT045,247413.0763122421
NCZ29,OUT035,120639.40344929778
FDF29,OUT010,120925.77357588091
FDZ23,OUT017,178818.1407249024
NCU53,OUT018,157361.91907943183
NCW30,OUT013,239321.66750909341
NCM26,OUT027,139874.03159903362
FDV50,OUT027,109368.68244681162
FDW15,OUT049,137031.4662483767
FDI35,OUT027,166730.5944358245
FDO11,OUT017,237634.66934145745
FDN48,OUT046,84936.01775295485
NCA17,OUT049,140342.47031261807
NCN54,OUT013,68736.9722065219
FDP22,OUT013,40620.58130055774
NCB54,OUT035,119467.68790492859
FDD08,OUT045,34247.09629834101
DRM48,OUT010,30317.734000087294
FDG41,OUT027,97716.74546633461
FDE44,OUT027,38981.5885769427
FDE26,OUT035,136504.56497770376
NCS38,OUT013,101018.46596715334
NCJ54,OUT018,220226.40127370573
FDI40,OUT019,85863.56701870188
FDN45,OUT018,214491.3849130582
FDU43,OUT046,225489.98608236044
FDI04,OUT010,184469.74557901538
NCC07,OUT018,100562.21634820996
NCC07,OUT019,91338.54151934374
NCD18,OUT045,218982.35613131817
FDU55,OUT035,245815.5608968877
FDX59,OUT035,32679.25274355235
FDR52,OUT049,179296.18401277618
NCP17,OUT013,53554.28305183985
FDQ32,OUT045,114903.56318033159
NCT17,OUT049,176636.10710668372
FDO10,OUT049,52384.06467790456
FDE32,OUT049,32172.564182711263
FDN44,OUT045,149173.2649795734
FDH02,OUT035,83818.53327896752
FDK60,OUT013,87509.19832354672
FDS24,OUT019,74140.27144628117
FDL03,OUT010,185129.79095612623
FDB46,OUT027,195313.4499480122
FDO48,OUT049,209698.31189908853
FDZ39,OUT049,95953.98426884277
FDT02,OUT027,25999.837230099998
FDC50,OUT013,83594.91821713003
FDP39,OUT035,48217.5172061631
DRG15,OUT018,57618.95381575547
FDP10,OUT018,99768.84347527174
FDF53,OUT027,165939.6987940829
FDN34,OUT045,160847.53641771112
FDK02,OUT045,113444.77625074053
FDC23,OUT045,166539.85398358945
FDJ10,OUT019,125403.11950448633
FDE53,OUT035,101157.12364013954
FDR25,OUT035,253427.73736449907
FDW50,OUT046,154692.4991610296
FDS09,OUT049,46298.69537725824
FDW49,OUT010,165936.91160172323
FDU51,OUT046,167144.75146484983
FDF28,OUT018,120707.80796293754
NCY30,OUT018,171833.30168578678
FDD44,OUT045,245689.17304633357
FDX09,OUT017,169243.3205165083
NCF30,OUT013,113279.88843452498
FDZ50,OUT019,168487.16721471702
FDW37,OUT013,78304.43910115937
FDD11,OUT049,239990.4923107812
DRH39,OUT018,72476.77854567883
FDA36,OUT049,172963.6733778402
NCG43,OUT049,85483.52333504622
FDF02,OUT035,98007.5377892588
FDP57,OUT027,89663.43145779023
NCE42,OUT017,221432.766282969
NCR38,OUT027,233692.63292923672
FDP03,OUT019,110958.56703039621
FDO51,OUT035,39410.326811801606
NCQ42,OUT046,119197.05868970368
NCM41,OUT046,83644.0412994342
FDH48,OUT027,73591.54418108989
DRF60,OUT046,222185.005843059
FDJ27,OUT035,95890.3595050449
FDQ14,OUT013,136964.19996951462
FDN27,OUT017,113237.59881122192
NCQ02,OUT046,176588.90265718556
FDJ33,OUT049,116394.63348359842
FDP07,OUT027,179458.25940028823
DRE01,OUT049,227409.2223853885
FDU36,OUT045,93559.93496055303
FDL28,OUT017,218235.2596353878
NCX53,OUT046,131364.12408288434
FDZ39,OUT013,92098.68792184768
NCP42,OUT013,179469.6311736772
FDJ14,OUT035,76624.42510111083
FDK04,OUT049,50059.73492730333
NCC19,OUT017,185679.92200067057
FDS09,OUT018,49691.91359106539
FDZ02,OUT046,91673.1924359543
FDD35,OUT018,116149.13878352378
NCY42,OUT017,137562.6646794359
FDB05,OUT045,233842.69789434326
FDF20,OUT035,185362.47055756696
NCO41,OUT018,93234.12321564357
FDC40,OUT027,68287.37343985679
FDV58,OUT045,186644.12731414678
FDZ57,OUT045,121887.2046160241
DRM35,OUT046,167784.40208124628
DRN36,OUT018,90315.45920959502
FDQ13,OUT046,76839.24015243024
DRO35,OUT010,106132.42378225719
NCD43,OUT035,98628.77400750662
FDA51,OUT018,109346.35003793138
NCX17,OUT027,214672.57859237047
NCZ17,OUT049,34897.313708154805
FDR11,OUT027,144783.2855109931
FDW34,OUT049,229004.5548993401
FDN50,OUT017,88561.62414320039
FDS09,OUT046,44500.05145020648
FDS48,OUT018,144411.5773533497
FDL44,OUT049,152696.60751360643
DRF48,OUT018,179304.71067568377
FDA14,OUT018,141445.80985009015
NCD30,OUT049,89418.86219333817
FDI16,OUT017,49285.62388576092
NCG06,OUT035,245742.04776758718
DRZ24,OUT035,113932.4217277053
NCS17,OUT045,88939.58123225819
FDB37,OUT045,228355.21569815098
FDE10,OUT035,123125.22464188498
FDC57,OUT045,181164.50792210185
FDM12,OUT018,179682.98314743268
FDE24,OUT049,131295.07495622875
FDW22,OUT045,207857.27401603747
DRD01,OUT027,43362.646020650594
NCZ18,OUT027,234643.39938880148
FDN49,OUT045,37330.72239748525
FDR22,OUT035,107044.79565267234
FDV08,OUT019,33202.570714251095
FDY39,OUT046,173438.59990498313
FDV36,OUT049,117210.93894302173
FDO60,OUT045,41304.42799457872
FDU04,OUT027,109170.74439337986
FDR20,OUT027,37093.14413045733
FDW19,OUT019,96956.54301285479
FDU40,OUT049,182619.90937366983
FDK15,OUT045,91354.79445305471
DRF15,OUT035,143911.81514909252
FDQ25,OUT017,165740.49048152045
FDI48,OUT019,41908.07099116731
FDS49,OUT046,70126.67015109668
FDV22,OUT046,147239.25625456162
NCV42,OUT046,100876.3152652853
FDX26,OUT046,172468.58852741346
FDI33,OUT018,86071.7911437179
FDZ14,OUT049,112749.54282926838
FDG10,OUT013,46879.20060552559
FDM38,OUT018,48828.911855563994
FDG26,OUT027,236724.92670266947
FDH46,OUT035,96003.7926301764
FDN13,OUT018,95728.4086076106
FDU57,OUT035,141934.11251881634
NCI06,OUT046,168006.81651403732
FDM38,OUT045,48513.0368929643
NCG42,OUT010,119010.56370223299
FDL39,OUT045,170007.9545422385
FDT31,OUT019,173773.63100655694
FDV59,OUT013,200170.5314321714
FDB49,OUT035,94963.95145932797
FDD58,OUT049,93954.3754021753
DRN59,OUT046,39840.44208155475
FDX48,OUT049,143612.57878278257
FDQ11,OUT049,240722.39460823167
FDY12,OUT049,47350.199616164966
FDQ11,OUT045,242941.09430481886
DRI11,OUT017,110705.56063633444
FDY32,OUT027,148174.58522149452
FDS51,OUT045,55984.90359191416
FDR19,OUT010,133589.96141658374
DRB13,OUT018,181383.63376068574
FDS21,OUT035,58643.10795462283
FDQ40,OUT045,166231.65956676507
NCE55,OUT013,161141.95769326127
FDX43,OUT027,150110.83450869494
FDS12,OUT049,117204.05720813078
DRK01,OUT027,82734.74618914851
FDN25,OUT017,52872.63584189035
FDB60,OUT046,182646.65451605545
FDQ13,OUT017,79823.94744569586
DRK13,OUT045,185994.37033760888
DRF25,OUT018,34139.47828894202
NCD42,OUT019,29001.676913713443
FDW25,OUT045,79050.37292580161
NCV29,OUT027,163668.82965652188
NCK42,OUT035,203494.97814564768
DRJ13,OUT027,143616.54723047867
DRD15,OUT017,221825.76416930664
FDM27,OUT045,147462.22335033663
FDZ50,OUT018,176444.213588955
FDC04,OUT046,227944.5968878688
FDF50,OUT049,184213.21750167292
FDP15,OUT045,244142.90100991982
FDK46,OUT035,246100.33791495167
FDZ56,OUT018,161575.19804111967
FDY60,OUT049,134184.22990409157
FDB10,OUT035,225014.41420800122
FDR57,OUT045,146608.20007354947
FDU58,OUT049,175648.69930986507
FDH02,OUT046,81281.08530383496
FDP48,OUT013,167030.68949480582
FDI46,OUT035,239431.27449166114
FDW56,OUT013,177350.5765166459
NCM19,OUT010,102660.81090084855
FDS50,OUT027,203475.209625695
FDK24,OUT013,35536.06054487377
FDO36,OUT017,172365.15001685248
FDK45,OUT027,101974.140654698
NCL05,OUT045,40605.91709748918
FDL32,OUT018,108451.25434572391
FDA28,OUT049,117537.01345700164
FDY36,OUT018,71479.96663360669
FDP32,OUT018,121772.29425944132
FDL50,OUT046,114172.58875988545
DRC24,OUT049,142100.42914751443
NCS18,OUT017,102522.77141774545
FDD16,OUT017,72010.95330674823
NCV18,OUT013,74113.12803622683
FDX07,OUT046,172195.31732764354
NCZ05,OUT027,91953.02006792568
NCI31,OUT013,28270.089670241694
FDK14,OUT049,76715.67949538457
NCR06,OUT045,39173.56146405954
NCF54,OUT049,162558.42052044914
DRG23,OUT010,139712.47255022777
FDD53,OUT046,38170.354810967445
NCM31,OUT027,126117.35143973827
FDT16,OUT017,249681.38939432555
FDR40,OUT035,74577.66374927954
DRG25,OUT017,176099.90818997833
FDT10,OUT035,56948.04823857508
FDY32,OUT013,149305.19681489613
FDN50,OUT035,88114.36583377584
FDZ35,OUT019,91363.24684628403
NCP54,OUT045,114613.2538871717
NCD07,OUT035,105932.89197180384
FDS02,OUT018,188091.825895738
DRN59,OUT018,46463.377254706946
DRB24,OUT013,141515.96323393108
FDP37,OUT027,113125.99624190081
DRB01,OUT018,181851.7405175113
FDR47,OUT046,183414.2554016267
NCM31,OUT010,131345.84358160442
NCF06,OUT027,239440.65891282016
NCV17,OUT027,116437.79497066278
FDS10,OUT049,167806.65348326546
FDN52,OUT035,82360.58177895579
FDZ48,OUT013,101284.92520266044
FDJ48,OUT049,234443.28534821115
DRB13,OUT027,173964.37669398895
FDV59,OUT017,207024.57897077312
FDL32,OUT035,105319.81817514147
FDZ12,OUT035,134650.0754234902
NCR06,OUT027,31949.63938460591
FDP51,OUT017,114206.46681891836
FDY22,OUT013,129206.95473782225
FDZ38,OUT049,160160.2144999065
NCO54,OUT035,51221.16495611931
FDR23,OUT035,166154.62861405974
FDM38,OUT049,49347.29149594176
FDS25,OUT013,100376.65766533242
FDZ22,OUT013,73080.69583963268
FDZ20,OUT019,234687.65595404446
FDD45,OUT010,87032.7053637967
FDN03,OUT049,234578.0456442097
NCW30,OUT046,243191.01044296872
FDY24,OUT027,45722.55185412961
FDJ26,OUT019,193951.0270282642
FDM15,OUT049,142516.31984718004
NCW54,OUT027,47640.45216756836
FDA23,OUT045,94111.64216685081
FDA39,OUT019,29321.402245208137
FDZ12,OUT017,137577.85403454985
NCB42,OUT046,107130.87853829254
FDL16,OUT046,41075.72195376552
FDO24,OUT019,144640.99206053105
NCP42,OUT046,180858.44879902876
FDR19,OUT018,140837.63043521595
DRL01,OUT045,221135.22620960642
FDV37,OUT046,186433.1852466346
