Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDF59,OUT046,3436.1938
NCO05,OUT035,3436.1938
FDW24,OUT018,3436.1938
NCX42,OUT018,3436.1938
NCA53,OUT035,3436.1938
FDI45,OUT019,3436.1938
FDG46,OUT046,3436.1938
FDM20,OUT010,3436.1938
FDW11,OUT010,3436.1938
FDX08,OUT035,3436.1938
NCK17,OUT035,3436.1938
FDK32,OUT018,3436.1938
NCA42,OUT035,3436.1938
DRI01,OUT035,3436.1938
NCL55,OUT049,3436.1938
DRE25,OUT018,3436.1938
FDD14,OUT017,5299.768
FDB10,OUT046,3436.1938
DRN11,OUT035,5299.768
FDP38,OUT018,3436.1938
NCA30,OUT017,4745.8224
FDT15,OUT017,3436.1938
NCP55,OUT018,3436.1938
FDF12,OUT035,3436.1938
FDM21,OUT018,3436.1938
FDX56,OUT035,3436.1938
FDF10,OUT017,5034.7796
FDT32,OUT045,3436.1938
FDM51,OUT018,3436.1938
NCR50,OUT018,3436.1938
FDI19,OUT049,3436.1938
FDX21,OUT017,4745.8224
FDR31,OUT035,3436.1938
FDY02,OUT013,4745.8224
NCA29,OUT045,3436.1938
NCX17,OUT046,4745.8224
FDM12,OUT045,3436.1938
FDI53,OUT027,4745.8224
NCU30,OUT049,3436.1938
FDC56,OUT027,4745.8224
FDK27,OUT018,3436.1938
NCK18,OUT017,3436.1938
FDB52,OUT019,3436.1938
DRG25,OUT027,3436.1938
FDZ13,OUT049,5034.7796
FDB57,OUT019,3436.1938
FDR40,OUT046,3436.1938
NCO14,OUT019,3436.1938
NCN19,OUT045,3436.1938
FDQ28,OUT019,4745.8224
FDO13,OUT018,3436.1938
FDK48,OUT013,3436.1938
FDU07,OUT018,3436.1938
FDW20,OUT046,3436.1938
FDV12,OUT010,4745.8224
FDH24,OUT013,3436.1938
FDV59,OUT049,3436.1938
FDK57,OUT045,3436.1938
FDL16,OUT027,5299.768
NCQ17,OUT046,4745.8224
FDJ15,OUT018,3436.1938
FDX24,OUT049,3436.1938
FDT47,OUT046,3436.1938
FDT10,OUT049,3436.1938
FDZ37,OUT018,3436.1938
FDW43,OUT027,3436.1938
DRN36,OUT017,3436.1938
FDJ14,OUT045,3436.1938
FDA32,OUT013,3436.1938
FDJ38,OUT019,3436.1938
FDQ57,OUT017,3436.1938
NCQ41,OUT019,3436.1938
FDG56,OUT049,3436.1938
DRC13,OUT027,3436.1938
FDV55,OUT035,3436.1938
FDQ49,OUT045,3436.1938
FDE29,OUT010,5299.768
FDR03,OUT013,3436.1938
FDD45,OUT049,3436.1938
FDN38,OUT010,5034.7796
FDT56,OUT046,4745.8224
FDT48,OUT045,3436.1938
FDU03,OUT049,4745.8224
FDC56,OUT010,5299.768
NCO43,OUT027,3436.1938
FDQ27,OUT017,3436.1938
FDR03,OUT046,3436.1938
DRH23,OUT010,5299.768
FDG22,OUT045,3436.1938
NCJ42,OUT013,3436.1938
FDR24,OUT046,3436.1938
FDW60,OUT035,3436.1938
FDJ08,OUT013,4745.8224
DRL59,OUT018,3436.1938
FDG60,OUT010,4745.8224
FDW27,OUT017,3436.1938
FDX14,OUT018,3436.1938
FDC20,OUT013,3436.1938
NCS29,OUT018,3436.1938
FDJ56,OUT046,5299.768
FDB20,OUT019,4745.8224
FDL28,OUT027,3436.1938
FDW01,OUT018,3436.1938
FDL03,OUT046,3436.1938
FDX22,OUT049,3436.1938
FDJ21,OUT035,3436.1938
FDR31,OUT045,3436.1938
FDG21,OUT035,4745.8224
FDS22,OUT027,3436.1938
FDK08,OUT035,4745.8224
FDE17,OUT018,3436.1938
NCN30,OUT017,3436.1938
FDT50,OUT046,4745.8224
NCX42,OUT049,3436.1938
FDJ12,OUT035,3436.1938
NCA18,OUT027,3436.1938
FDP23,OUT019,3436.1938
FDX12,OUT013,3436.1938
FDN40,OUT018,4745.8224
FDV48,OUT035,3436.1938
NCY54,OUT013,5299.768
FDL16,OUT010,5299.768
FDR45,OUT018,3436.1938
FDJ52,OUT046,3436.1938
DRG01,OUT017,3436.1938
FDP52,OUT013,3436.1938
FDU58,OUT017,3436.1938
FDL02,OUT045,4745.8224
FDG28,OUT013,3436.1938
FDA19,OUT035,3436.1938
FDW46,OUT027,3436.1938
NCD43,OUT049,3436.1938
DRG39,OUT013,3436.1938
NCF55,OUT049,3436.1938
FDJ07,OUT046,3436.1938
FDE08,OUT046,3436.1938
FDP56,OUT019,3436.1938
FDT45,OUT045,3436.1938
FDF17,OUT018,3436.1938
FDX44,OUT046,3436.1938
FDM28,OUT027,3436.1938
FDI36,OUT049,3436.1938
FDS07,OUT045,4745.8224
FDD36,OUT045,3436.1938
FDW11,OUT046,3436.1938
FDN40,OUT049,4745.8224
NCQ18,OUT049,4745.8224
NCQ54,OUT017,3436.1938
NCS42,OUT045,3436.1938
DRH39,OUT010,5299.768
FDC09,OUT027,3436.1938
FDT08,OUT010,3436.1938
FDC08,OUT035,3436.1938
FDT20,OUT017,3436.1938
FDS35,OUT035,4745.8224
FDX58,OUT018,3436.1938
FDW58,OUT046,3436.1938
DRD27,OUT046,3436.1938
FDH32,OUT019,4745.8224
FDS26,OUT035,4745.8224
FDQ31,OUT046,3436.1938
FDP11,OUT018,3436.1938
FDD58,OUT017,3436.1938
FDM33,OUT045,4745.8224
FDZ16,OUT049,5034.7796
NCS29,OUT010,4745.8224
NCM18,OUT019,4745.8224
FDP11,OUT049,3436.1938
NCC42,OUT017,3436.1938
DRM23,OUT046,4745.8224
NCN55,OUT027,3436.1938
FDK46,OUT013,3436.1938
FDR01,OUT046,3436.1938
NCA05,OUT045,3436.1938
NCP43,OUT017,3436.1938
FDR12,OUT010,3436.1938
FDQ01,OUT013,5034.7796
FDM13,OUT046,3436.1938
FDQ19,OUT017,3436.1938
FDK56,OUT019,5299.768
NCX06,OUT010,3436.1938
FDO56,OUT027,3436.1938
FDU45,OUT045,3436.1938
FDI16,OUT019,5034.7796
FDL32,OUT046,4745.8224
FDA07,OUT046,3436.1938
FDA14,OUT045,3436.1938
FDV46,OUT027,3436.1938
NCO07,OUT035,3436.1938
NCP41,OUT046,3436.1938
FDY60,OUT018,3436.1938
FDN38,OUT017,4745.8224
FDO15,OUT046,3436.1938
FDT60,OUT013,3436.1938
FDA55,OUT035,3436.1938
FDE02,OUT010,5299.768
DRJ39,OUT049,3436.1938
FDV34,OUT035,3436.1938
FDS20,OUT027,3436.1938
FDF02,OUT027,4745.8224
FDW40,OUT017,4745.8224
NCB43,OUT046,4745.8224
FDR58,OUT017,3436.1938
DRJ59,OUT035,3436.1938
NCD30,OUT017,3436.1938
FDE14,OUT017,3436.1938
FDC28,OUT018,3436.1938
FDU16,OUT018,3436.1938
NCD19,OUT035,3436.1938
FDU21,OUT046,3436.1938
FDV59,OUT027,3436.1938
FDU03,OUT045,3436.1938
FDC33,OUT010,3436.1938
NCR42,OUT035,3436.1938
DRH59,OUT035,3436.1938
NCM31,OUT035,3436.1938
FDS50,OUT035,3436.1938
FDP39,OUT046,3436.1938
FDQ55,OUT013,3436.1938
FDV36,OUT019,3436.1938
FDI05,OUT027,4745.8224
FDS45,OUT027,3436.1938
FDA39,OUT045,3436.1938
FDC37,OUT010,3436.1938
FDJ60,OUT027,3436.1938
DRQ35,OUT046,3436.1938
NCJ06,OUT046,3436.1938
NCY42,OUT018,3436.1938
DRM37,OUT049,3436.1938
FDR14,OUT045,5299.768
FDE51,OUT049,4745.8224
FDT33,OUT017,3436.1938
FDR08,OUT013,3436.1938
FDE36,OUT010,3436.1938
FDL22,OUT019,3436.1938
FDR44,OUT013,4745.8224
FDI56,OUT019,5299.768
FDE47,OUT010,3436.1938
FDV27,OUT010,3436.1938
FDV10,OUT049,3436.1938
FDC40,OUT045,3436.1938
NCX41,OUT013,3436.1938
NCQ38,OUT027,3436.1938
FDV12,OUT027,3436.1938
FDE52,OUT017,3436.1938
FDG20,OUT027,4745.8224
FDV16,OUT027,3436.1938
FDI32,OUT017,5299.768
FDJ32,OUT049,3436.1938
FDN39,OUT018,3436.1938
FDY34,OUT017,3436.1938
FDC14,OUT035,3436.1938
FDA55,OUT017,3436.1938
FDZ50,OUT010,4745.8224
DRG13,OUT049,3436.1938
FDP01,OUT013,3436.1938
NCG54,OUT017,3436.1938
FDM13,OUT045,3436.1938
NCO18,OUT027,3436.1938
NCW41,OUT013,3436.1938
FDM52,OUT027,3436.1938
NCF55,OUT035,3436.1938
FDT09,OUT046,3436.1938
NCM19,OUT035,3436.1938
FDW12,OUT018,3436.1938
FDP15,OUT019,4745.8224
FDK36,OUT045,3436.1938
FDZ25,OUT035,3436.1938
NCW06,OUT049,3436.1938
FDW60,OUT046,3436.1938
DRC49,OUT013,3436.1938
NCT17,OUT035,3436.1938
NCN06,OUT018,4745.8224
FDC45,OUT013,4745.8224
DRJ47,OUT019,3436.1938
NCF06,OUT045,3436.1938
FDE21,OUT010,3436.1938
DRG27,OUT013,4745.8224
FDW40,OUT049,4745.8224
NCO53,OUT046,5299.768
FDE23,OUT049,3436.1938
FDQ16,OUT046,3436.1938
FDS26,OUT045,4745.8224
FDZ13,OUT010,5034.7796
FDS14,OUT049,3436.1938
FDC10,OUT045,3436.1938
FDY16,OUT049,3436.1938
FDJ20,OUT035,4745.8224
FDV43,OUT035,3436.1938
FDZ32,OUT027,3436.1938
FDR23,OUT046,3436.1938
FDN24,OUT035,4745.8224
FDE34,OUT027,4745.8224
FDU31,OUT013,3436.1938
FDW33,OUT018,4745.8224
FDU26,OUT046,3436.1938
FDE20,OUT027,3436.1938
NCW05,OUT035,4745.8224
FDB22,OUT018,3436.1938
FDO56,OUT046,3436.1938
FDA19,OUT027,3436.1938
DRI39,OUT045,4745.8224
FDH52,OUT018,3436.1938
FDZ50,OUT035,3436.1938
NCN42,OUT035,3436.1938
FDB53,OUT013,4745.8224
DRG11,OUT017,3436.1938
DRK11,OUT027,3436.1938
FDQ60,OUT017,4745.8224
FDT36,OUT017,4745.8224
DRG25,OUT018,3436.1938
DRJ23,OUT046,3436.1938
FDG05,OUT035,4745.8224
NCK06,OUT018,3436.1938
FDU52,OUT017,3436.1938
FDW07,OUT018,4745.8224
NCM17,OUT045,3436.1938
FDA22,OUT045,4745.8224
NCA41,OUT018,3436.1938
FDF38,OUT035,3436.1938
FDH52,OUT046,3436.1938
FDY58,OUT019,3436.1938
FDZ16,OUT045,5034.7796
NCM18,OUT017,3436.1938
FDA22,OUT018,4745.8224
NCJ43,OUT035,3436.1938
FDI34,OUT027,4745.8224
FDG56,OUT046,3436.1938
FDS34,OUT046,3436.1938
DRC01,OUT035,3436.1938
FDQ04,OUT035,4745.8224
FDK04,OUT035,3436.1938
FDT51,OUT049,3436.1938
FDV26,OUT017,3436.1938
FDS04,OUT049,4745.8224
FDW43,OUT018,3436.1938
FDQ28,OUT010,4745.8224
NCK06,OUT017,3436.1938
FDS23,OUT018,4745.8224
FDZ36,OUT019,4745.8224
FDE56,OUT018,5034.7796
FDW10,OUT027,3436.1938
NCN14,OUT045,4745.8224
NCQ18,OUT045,4745.8224
FDW08,OUT017,3436.1938
FDU43,OUT035,3436.1938
FDR33,OUT010,3436.1938
FDM24,OUT010,4745.8224
NCZ05,OUT046,3436.1938
NCV41,OUT035,3436.1938
FDV11,OUT018,3436.1938
NCY05,OUT035,3436.1938
FDV44,OUT018,3436.1938
FDW32,OUT049,4745.8224
NCU18,OUT027,3436.1938
NCC43,OUT035,3436.1938
FDW19,OUT013,3436.1938
FDN31,OUT035,3436.1938
FDI48,OUT045,3436.1938
FDS24,OUT017,3436.1938
FDF46,OUT049,3436.1938
DRG23,OUT017,4745.8224
FDG14,OUT018,3436.1938
NCY30,OUT049,3436.1938
FDO28,OUT018,3436.1938
DRD24,OUT035,3436.1938
FDI33,OUT049,3436.1938
FDN32,OUT046,3436.1938
FDR16,OUT045,4745.8224
FDF26,OUT046,3436.1938
NCN29,OUT018,3436.1938
FDE20,OUT045,3436.1938
FDA46,OUT046,4745.8224
FDU28,OUT045,4745.8224
FDQ48,OUT045,3436.1938
FDV36,OUT013,3436.1938
FDR14,OUT018,5299.768
FDP23,OUT017,3436.1938
FDP56,OUT013,3436.1938
FDK48,OUT010,3436.1938
FDR48,OUT046,4745.8224
NCY29,OUT049,3436.1938
FDM22,OUT018,3436.1938
DRJ01,OUT013,4745.8224
FDZ43,OUT045,3436.1938
FDV03,OUT035,3436.1938
FDX11,OUT027,4745.8224
NCA41,OUT027,3436.1938
FDE38,OUT017,3436.1938
FDI27,OUT018,3436.1938
FDN32,OUT013,3436.1938
NCN43,OUT017,3436.1938
FDB47,OUT027,3436.1938
FDV03,OUT017,3436.1938
NCN30,OUT045,3436.1938
NCV54,OUT010,3436.1938
FDV07,OUT013,3436.1938
FDP07,OUT049,4745.8224
FDK48,OUT018,3436.1938
FDM15,OUT019,4745.8224
FDY19,OUT027,3436.1938
FDK46,OUT046,3436.1938
FDY11,OUT045,3436.1938
FDH09,OUT046,3436.1938
FDO08,OUT027,3436.1938
FDU14,OUT013,3436.1938
FDD22,OUT027,4745.8224
FDM27,OUT017,5034.7796
FDL02,OUT027,4745.8224
NCA17,OUT035,3436.1938
FDE38,OUT019,3436.1938
NCG07,OUT049,3436.1938
DRC27,OUT013,3436.1938
FDA27,OUT035,3436.1938
FDW40,OUT045,4745.8224
DRI11,OUT013,3436.1938
FDN50,OUT046,3436.1938
FDR12,OUT046,3436.1938
FDT34,OUT027,5299.768
FDW11,OUT035,3436.1938
NCO30,OUT027,3436.1938
FDZ34,OUT017,3436.1938
FDU45,OUT017,3436.1938
NCD42,OUT035,3436.1938
FDX25,OUT045,4745.8224
NCR29,OUT046,3436.1938
FDX43,OUT019,3436.1938
FDB04,OUT010,4745.8224
FDR49,OUT027,4745.8224
FDS39,OUT018,3436.1938
FDW58,OUT045,3436.1938
FDG22,OUT019,3436.1938
FDG31,OUT017,3436.1938
NCV53,OUT027,3436.1938
DRJ37,OUT035,3436.1938
FDV07,OUT035,3436.1938
FDW52,OUT018,3436.1938
FDT15,OUT045,3436.1938
FDD02,OUT018,3436.1938
FDM16,OUT035,3436.1938
NCE55,OUT046,4745.8224
FDB57,OUT018,3436.1938
FDQ04,OUT013,4745.8224
FDQ47,OUT019,5034.7796
FDY14,OUT019,4745.8224
DRK37,OUT017,3436.1938
FDO25,OUT017,4745.8224
FDL57,OUT046,3436.1938
NCK29,OUT018,4745.8224
FDK46,OUT027,3436.1938
NCB43,OUT010,5299.768
DRE01,OUT027,5299.768
FDC46,OUT018,4745.8224
FDQ23,OUT045,3436.1938
FDX38,OUT049,3436.1938
FDG60,OUT018,3436.1938
FDW55,OUT017,3436.1938
FDP39,OUT013,3436.1938
FDB20,OUT018,3436.1938
FDV21,OUT017,5299.768
FDZ02,OUT013,3436.1938
FDP19,OUT027,5299.768
FDA38,OUT035,3436.1938
FDH22,OUT045,4745.8224
DRM11,OUT045,3436.1938
FDO12,OUT027,3436.1938
FDT14,OUT049,4745.8224
FDW34,OUT010,3436.1938
FDG04,OUT027,3436.1938
FDW59,OUT018,3436.1938
FDR33,OUT018,3436.1938
FDP32,OUT013,3436.1938
FDL13,OUT027,3436.1938
FDD22,OUT013,4745.8224
FDV40,OUT027,3436.1938
NCD55,OUT046,3436.1938
FDQ20,OUT010,3436.1938
FDD28,OUT045,3436.1938
FDC39,OUT045,5299.768
NCR17,OUT049,3436.1938
DRO35,OUT018,3436.1938
FDF40,OUT049,3436.1938
FDR31,OUT018,3436.1938
NCQ41,OUT017,3436.1938
FDP38,OUT046,3436.1938
NCU54,OUT027,4745.8224
FDG22,OUT018,3436.1938
DRK59,OUT013,3436.1938
FDC37,OUT046,3436.1938
NCO42,OUT013,3436.1938
NCT42,OUT017,3436.1938
FDX27,OUT035,3436.1938
FDV40,OUT018,3436.1938
FDT45,OUT027,3436.1938
FDS47,OUT019,5299.768
FDR45,OUT035,3436.1938
FDB03,OUT045,5034.7796
FDO49,OUT035,3436.1938
FDU60,OUT027,3436.1938
FDB26,OUT018,3436.1938
FDB46,OUT017,4745.8224
FDQ37,OUT019,5299.768
FDN03,OUT017,3436.1938
NCX30,OUT045,3436.1938
FDK32,OUT019,4745.8224
DRM47,OUT013,3436.1938
NCO02,OUT046,3436.1938
FDP04,OUT013,3436.1938
NCO43,OUT049,3436.1938
FDD59,OUT013,3436.1938
FDQ10,OUT017,3436.1938
FDW45,OUT035,3436.1938
NCK30,OUT049,3436.1938
FDU31,OUT018,3436.1938
NCQ17,OUT019,5299.768
FDN01,OUT017,3436.1938
FDZ19,OUT049,4745.8224
DRG37,OUT017,3436.1938
FDE32,OUT045,3436.1938
FDO34,OUT049,3436.1938
FDM04,OUT019,3436.1938
FDZ25,OUT049,3436.1938
FDU08,OUT049,3436.1938
NCW30,OUT045,3436.1938
NCM18,OUT013,3436.1938
FDS22,OUT035,3436.1938
NCH18,OUT017,3436.1938
FDC23,OUT013,3436.1938
FDY46,OUT013,3436.1938
NCU06,OUT046,3436.1938
FDX57,OUT045,3436.1938
FDX36,OUT027,4745.8224
FDL16,OUT045,5299.768
FDT16,OUT010,3436.1938
FDN16,OUT018,3436.1938
FDC03,OUT046,3436.1938
DRF60,OUT013,3436.1938
FDS27,OUT027,3436.1938
FDP33,OUT010,4745.8224
FDJ36,OUT018,4745.8224
NCR42,OUT013,3436.1938
FDV14,OUT017,3436.1938
NCP42,OUT035,3436.1938
FDB50,OUT027,5299.768
NCC30,OUT027,3436.1938
FDA23,OUT018,3436.1938
FDW16,OUT017,3436.1938
FDQ52,OUT010,5299.768
FDB58,OUT049,3436.1938
NCP29,OUT049,4745.8224
NCM05,OUT045,3436.1938
FDO25,OUT013,4745.8224
NCM54,OUT046,3436.1938
NCL54,OUT046,3436.1938
FDL39,OUT010,4745.8224
FDF53,OUT018,3436.1938
NCQ42,OUT035,3436.1938
FDF58,OUT013,3436.1938
FDZ04,OUT035,3436.1938
FDE26,OUT019,5299.768
FDS60,OUT017,3436.1938
FDV58,OUT017,4745.8224
FDM04,OUT045,3436.1938
FDE08,OUT035,3436.1938
NCB43,OUT049,4745.8224
FDU11,OUT010,5299.768
FDF22,OUT019,4745.8224
FDE24,OUT013,4745.8224
DRJ49,OUT046,3436.1938
NCQ53,OUT035,3436.1938
NCL41,OUT013,3436.1938
FDR22,OUT013,3436.1938
FDH04,OUT035,3436.1938
DRH15,OUT045,4745.8224
FDY40,OUT049,3436.1938
NCI17,OUT035,4745.8224
NCC18,OUT013,3436.1938
FDY28,OUT027,5034.7796
FDB45,OUT027,3436.1938
NCL30,OUT018,3436.1938
FDM10,OUT017,3436.1938
FDH22,OUT027,4745.8224
NCZ53,OUT017,3436.1938
NCI18,OUT013,3436.1938
FDH14,OUT027,3436.1938
FDR36,OUT027,4745.8224
FDW01,OUT045,3436.1938
FDK02,OUT027,4745.8224
FDJ02,OUT018,3436.1938
FDU55,OUT013,3436.1938
NCV18,OUT027,4745.8224
FDH14,OUT018,3436.1938
FDZ37,OUT045,3436.1938
FDX49,OUT049,4745.8224
NCD43,OUT046,3436.1938
FDZ07,OUT013,4745.8224
FDK43,OUT035,3436.1938
FDR32,OUT018,4745.8224
FDT39,OUT013,3436.1938
NCV54,OUT017,3436.1938
FDF38,OUT018,3436.1938
FDV60,OUT046,4745.8224
FDH44,OUT027,3436.1938
FDS21,OUT046,3436.1938
NCL41,OUT045,3436.1938
FDM46,OUT017,5299.768
FDU27,OUT045,5034.7796
NCJ54,OUT017,3436.1938
DRG51,OUT018,3436.1938
NCA29,OUT019,3436.1938
FDR47,OUT045,4745.8224
NCL19,OUT027,3436.1938
DRG01,OUT049,3436.1938
FDG10,OUT046,3436.1938
NCV05,OUT049,3436.1938
NCH18,OUT019,3436.1938
FDV14,OUT018,3436.1938
DRJ23,OUT035,3436.1938
DRJ11,OUT046,4745.8224
FDZ03,OUT017,3436.1938
FDI27,OUT010,3436.1938
FDJ14,OUT018,3436.1938
FDU32,OUT017,3436.1938
FDD47,OUT027,4745.8224
DRF36,OUT035,3436.1938
FDM21,OUT046,3436.1938
FDV10,OUT018,3436.1938
FDH60,OUT018,3436.1938
FDX47,OUT010,3436.1938
FDT19,OUT019,5034.7796
FDO11,OUT045,3436.1938
FDH24,OUT027,3436.1938
FDL02,OUT018,4745.8224
FDB02,OUT049,3436.1938
FDA43,OUT046,3436.1938
FDG52,OUT045,3436.1938
DRC12,OUT013,3436.1938
FDY37,OUT018,3436.1938
NCU18,OUT045,3436.1938
FDU09,OUT035,3436.1938
DRJ25,OUT027,4745.8224
DRE12,OUT018,3436.1938
DRL47,OUT017,3436.1938
DRK01,OUT046,3436.1938
FDC22,OUT019,5034.7796
FDG44,OUT013,4745.8224
FDW04,OUT035,3436.1938
FDK09,OUT049,4745.8224
NCN43,OUT035,3436.1938
FDG04,OUT049,3436.1938
FDH32,OUT010,4745.8224
DRI47,OUT017,3436.1938
DRE15,OUT013,3436.1938
FDY11,OUT035,3436.1938
FDO60,OUT049,3436.1938
FDQ20,OUT018,3436.1938
FDO57,OUT027,4745.8224
FDT14,OUT019,5034.7796
FDA57,OUT049,3436.1938
DRN35,OUT017,3436.1938
FDJ03,OUT046,3436.1938
FDX28,OUT017,4745.8224
DRE25,OUT045,3436.1938
FDR09,OUT046,3436.1938
FDB23,OUT035,3436.1938
FDO08,OUT045,3436.1938
FDQ23,OUT049,3436.1938
FDW04,OUT013,3436.1938
DRK13,OUT010,5299.768
NCL17,OUT027,3436.1938
FDY21,OUT035,5299.768
FDJ38,OUT027,3436.1938
FDA37,OUT019,4745.8224
FDV43,OUT013,3436.1938
FDL36,OUT046,3436.1938
FDD53,OUT045,3436.1938
FDZ19,OUT010,5299.768
FDV21,OUT045,5299.768
NCL54,OUT018,3436.1938
DRI47,OUT027,3436.1938
DRG03,OUT049,3436.1938
FDG21,OUT013,4745.8224
FDW03,OUT018,3436.1938
NCI55,OUT046,3436.1938
DRC36,OUT019,3436.1938
FDH22,OUT017,4745.8224
FDV20,OUT045,3436.1938
NCU41,OUT027,3436.1938
FDN46,OUT027,4745.8224
FDK50,OUT045,3436.1938
NCA05,OUT027,3436.1938
DRH01,OUT018,4745.8224
FDT08,OUT018,3436.1938
FDM08,OUT018,3436.1938
FDZ07,OUT035,4745.8224
FDS22,OUT017,3436.1938
FDV35,OUT027,4745.8224
FDI28,OUT010,3436.1938
FDW58,OUT027,3436.1938
FDT52,OUT045,3436.1938
FDY34,OUT046,3436.1938
FDR10,OUT046,3436.1938
FDK57,OUT017,3436.1938
FDR02,OUT027,3436.1938
FDX49,OUT046,4745.8224
FDQ20,OUT046,3436.1938
DRK23,OUT045,3436.1938
NCW06,OUT046,3436.1938
FDR31,OUT017,3436.1938
NCE43,OUT013,4745.8224
DRO59,OUT027,3436.1938
FDN09,OUT049,3436.1938
FDR11,OUT046,4745.8224
FDO57,OUT013,4745.8224
NCX18,OUT017,3436.1938
FDB05,OUT018,3436.1938
FDQ08,OUT018,3436.1938
NCG43,OUT035,3436.1938
FDJ56,OUT013,5299.768
FDA13,OUT010,4745.8224
FDO56,OUT017,3436.1938
FDB37,OUT018,3436.1938
FDZ02,OUT018,3436.1938
FDQ24,OUT046,3436.1938
FDM16,OUT013,3436.1938
FDU35,OUT049,3436.1938
FDT35,OUT035,3436.1938
NCX30,OUT049,3436.1938
FDG04,OUT017,3436.1938
FDI12,OUT035,4745.8224
FDE35,OUT035,3436.1938
NCP14,OUT027,4745.8224
NCY53,OUT045,3436.1938
FDP49,OUT017,3436.1938
FDQ04,OUT017,4745.8224
FDM39,OUT035,3436.1938
FDO58,OUT019,3436.1938
FDC56,OUT017,4745.8224
NCQ54,OUT046,3436.1938
FDV10,OUT027,3436.1938
NCK17,OUT046,3436.1938
NCF55,OUT027,3436.1938
FDV33,OUT013,3436.1938
NCH29,OUT019,3436.1938
FDA37,OUT027,3436.1938
FDH46,OUT018,3436.1938
FDS25,OUT035,4745.8224
FDH04,OUT027,3436.1938
FDX52,OUT046,3436.1938
NCD42,OUT017,3436.1938
FDW47,OUT017,3436.1938
FDL25,OUT027,4745.8224
NCJ06,OUT010,3436.1938
FDY09,OUT013,3436.1938
FDS40,OUT046,3436.1938
FDH41,OUT017,3436.1938
FDG38,OUT035,3436.1938
FDU03,OUT027,4745.8224
FDV20,OUT046,3436.1938
DRB13,OUT045,3436.1938
NCQ30,OUT013,3436.1938
NCH06,OUT013,3436.1938
FDU50,OUT018,3436.1938
NCO42,OUT019,3436.1938
FDW09,OUT018,3436.1938
FDH04,OUT013,3436.1938
FDC21,OUT045,3436.1938
FDL21,OUT049,3436.1938
FDM46,OUT010,5299.768
FDT22,OUT019,5299.768
FDB28,OUT035,4745.8224
FDI12,OUT018,4745.8224
FDA28,OUT045,3436.1938
FDF59,OUT013,3436.1938
FDM45,OUT027,4745.8224
FDQ56,OUT017,4745.8224
FDR46,OUT049,4745.8224
FDT01,OUT013,5034.7796
FDD16,OUT027,3436.1938
NCU30,OUT010,3436.1938
FDM40,OUT010,5299.768
FDI56,OUT035,4745.8224
NCS30,OUT013,4745.8224
FDU08,OUT017,3436.1938
FDX51,OUT027,3436.1938
FDA43,OUT045,3436.1938
FDX59,OUT010,4745.8224
FDC37,OUT018,3436.1938
FDP58,OUT013,4745.8224
NCY42,OUT035,3436.1938
FDF21,OUT018,3436.1938
FDU10,OUT027,3436.1938
DRL47,OUT018,3436.1938
FDA58,OUT018,3436.1938
FDJ22,OUT049,3436.1938
FDK50,OUT046,3436.1938
FDO38,OUT035,3436.1938
DRF60,OUT035,3436.1938
NCZ42,OUT019,3436.1938
FDD35,OUT049,3436.1938
FDL25,OUT045,4745.8224
FDJ16,OUT013,4745.8224
DRK59,OUT049,3436.1938
FDI50,OUT046,3436.1938
NCB19,OUT045,4745.8224
DRI37,OUT035,4745.8224
FDA14,OUT027,3436.1938
FDC08,OUT018,4745.8224
FDS45,OUT046,3436.1938
FDI21,OUT049,3436.1938
DRJ47,OUT035,3436.1938
DRE37,OUT027,4745.8224
FDT55,OUT018,3436.1938
NCG42,OUT027,3436.1938
FDA31,OUT049,4745.8224
NCW42,OUT046,3436.1938
FDF50,OUT017,4745.8224
FDK56,OUT049,4745.8224
FDX10,OUT035,4745.8224
NCK07,OUT027,3436.1938
FDZ49,OUT017,4745.8224
FDR33,OUT013,3436.1938
FDO44,OUT018,3436.1938
FDA20,OUT046,3436.1938
NCL30,OUT045,3436.1938
FDI05,OUT019,5034.7796
FDQ12,OUT018,3436.1938
FDH47,OUT017,3436.1938
FDH34,OUT018,3436.1938
FDF29,OUT046,3436.1938
FDG40,OUT018,3436.1938
NCE18,OUT017,3436.1938
FDP21,OUT010,3436.1938
FDY50,OUT013,4745.8224
FDB36,OUT049,3436.1938
NCZ29,OUT049,3436.1938
FDU20,OUT018,3436.1938
FDO56,OUT013,3436.1938
FDW31,OUT049,3436.1938
DRH59,OUT013,3436.1938
NCB30,OUT017,3436.1938
FDK43,OUT027,3436.1938
FDW43,OUT045,3436.1938
NCL19,OUT017,3436.1938
FDJ27,OUT046,4745.8224
FDC45,OUT046,4745.8224
FDY40,OUT035,4745.8224
NCM41,OUT035,3436.1938
NCK18,OUT019,3436.1938
FDP37,OUT049,4745.8224
FDA27,OUT027,3436.1938
NCX30,OUT035,3436.1938
FDR09,OUT017,3436.1938
FDG08,OUT027,5034.7796
NCU30,OUT013,3436.1938
FDB16,OUT017,3436.1938
FDM16,OUT017,3436.1938
FDC48,OUT013,3436.1938
NCF18,OUT046,4745.8224
FDU46,OUT018,3436.1938
FDH41,OUT018,3436.1938
NCN42,OUT010,3436.1938
FDU49,OUT046,3436.1938
FDB20,OUT027,3436.1938
FDG50,OUT019,3436.1938
FDW20,OUT045,3436.1938
NCO55,OUT049,4745.8224
FDX48,OUT046,3436.1938
FDU48,OUT046,3436.1938
